_id,arabic_name,description,type,latitude,longitude,directorate,directorate_latitude,directorate_longitude,icon,tags,start_time,end_time,phone_no
647,"بنکەی تەندروستی ڕەزگە ",Razga,branch,36.3749,45.1474,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
648,"بنکەی تەندروستی شیوەڕەز","Shiwa Raz",branch,36.26,45.2044,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
649,"بنکەی تەندروستی شەروێت",Sharwet,branch,36.28,45.0867,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
650,"بنکەی تەندروستی شێخ ئاودەلان","Shex awdalan",branch,36.2365,45.2169,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
651,"بنکەی تەندروستی كۆمتان",Komtan,branch,36.4049,44.9663,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
652,"بنکەی تەندروستی سورەدێ","Swra de",branch,36.4119,45.0261,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
653,"بنکەی تەندروستی گرتك",Grtk,branch,36.2839,44.9983,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
654,"بنکەی تەندروستی بەستەستێنی خواروو","Bastasteni xwaru",branch,36.2678,45.0367,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
655,"بنکەی تەندروستی دەروكۆتر",darukotr,branch,36.3017,45.0096,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
656,"بنکەی تەندروستی قرناقەو","Qrna qaw",branch,36.4328,45.0019,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
657,"بنکەی تەندروستی بێشیر",Beshir,branch,36.1436,45.2248,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
658,"بنکەی تەندروستی ئێندزە",Endza,branch,36.4391,44.8993,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
659,"بنکەی تەندروستی دارەشمانە",Darashmana,branch,36.1825,45.243,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
660,"بنکەی تەندروستی ئەشكەنە",Ashkana,branch,36.0706,45.324,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
661,"بنکەی تەندروستی زۆركان",Zorkan,branch,36.2792,45.0294,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
662,"بنکەی تەندروستی لێوژە",Lewzha,branch,36.4479,44.8774,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
663,"بنکەی تەندروستی تۆربە",Torba,branch,36.31,44.9051,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
664,"بنکەی تەندروستی توەسوران","Twa suran",branch,36.0871,45.3135,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
665,"بنکەی تەندروستی قەندۆڵ",Qandoll,branch,36.0766,45.3244,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
666,"بنکەی تەندروستی شارستێن",Sharsten,branch,36.3639,45.0814,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
667,"بنکەی تەندروستی شێنێ",Shene,branch,36.2807,45.2703,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
668,"بنکەی تەندروستی دەشتێوان",Dashtewan,branch,36.3679,45.0851,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
669,"بنکەی تەندروستی دووگۆمان",Dugoman,branch,36.2897,44.9635,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
670,"بنکەی تەندروستی دەشتێو",Dashtew,branch,36.1008,45.2286,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
671,"بنکەی تەندروستی پشدەرە رەقە","Pshdara raqa",branch,36.3106,44.9058,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
672,"مەڵبەندی تەندروستی چوارقورنە",Chwarqurna,main,36.2133,44.8319,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
673,"مەڵبەندی تەندروستی راپەرین/رانیە",Raparin/Ranya,main,36.2299,44.7681,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
674,"مەڵبەندی تەندروستی كێوەرەش","Kewa Rash",main,36.2647,44.8871,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
675,"م.سەركەپكان",Sarkapkan,main,36.2872,44.8215,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
676,"مەڵبەندی تەندروستی شهيد حسيَن بةستةستيَنى","Shahid Husen",main,36.2401,44.7934,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
677,"مەڵبەندی تەندروستی شهيد ملانجم","Shahid mala najm",main,36.2778,44.7225,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
678,"مەڵبەندی تەندروستی شكارتە",Shkarta,main,36.2947,44.7089,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
679,"بنکەی تەندروستی توتمە",Tutma,branch,36.1535,44.7433,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
680,"بنکەی تەندروستی دارەبەن",Dareben,branch,36.3697,44.7594,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
681,"بنکەی تەندروستی كفرەدۆل","Kfra dol",branch,36.2353,44.7769,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
682,"بنکەی تەندروستی ئەستریلان",Asterlan,branch,36.256,44.8091,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
683,"بنکەی تەندروستی دواوە",Dwawa,branch,36.3285,44.7034,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
684,"بنکەی تەندروستی ماكۆك",Makok,branch,36.2429,44.8785,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
685,"بنکەی تەندروستی بۆسكین",Bosken,branch,36.2324,44.9152,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
686,"بنکەی تەندروستی قورەگۆ",Qwrago,branch,36.2272,44.9503,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
687,"بنکەی تەندروستی رزگاری خواروو","Rzgari xwaru",branch,36.2174,44.7972,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
688,"بنکەی تەندروستی قورەبەرازە","Qura baraza",branch,36.1787,44.6566,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
689,"بنکەی تەندروستی هیزۆپی گەورە","Hizopi gawra",branch,36.1743,44.6881,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
690,"بنکەی تەندروستی هیزۆپی بچووك","Hizopi Bchuk",branch,36.1717,44.6553,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
691,"بنکەی تەندروستی ئالیقە",Aliqa,branch,36.2129,44.8333,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
692,"بنکەی تەندروستی باسەرە",Basara,branch,36.1668,44.7054,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
693,"بنکەی تەندروستی كانی ماران","Kani maran",branch,36.1969,44.7461,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
694,"بنکەی تەندروستی قەرەنی ئاغا","Qarani Agha",branch,36.2008,44.7575,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
695,"بنکەی تەندروستی گردجان",Grdjan,branch,36.2086,44.7916,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
696,"بنکەی تەندروستی بێستانە",Bestana,branch,36.1406,44.6901,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
697,"بنکەی تەندروستی بێتواتە",Betwata,branch,36.3435,44.6981,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
698,"بنکەی تەندروستی گوڵان",Gulan,branch,36.3952,44.7127,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
699,"بنکەی تەندروستی پاشكۆتەڵ",Pashkotal,branch,36.3206,44.7977,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
700,"بنکەی تەندروستی بامۆلەكان",Bamolakan,branch,36.3967,44.7828,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
701,"بنکەی تەندروستی سەیداوا",Saidawa,branch,36.2579,44.8986,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
702,"بنکەی تەندروستی كانی توو","Kani tu",branch,36.3422,44.574,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
703,"بنکەی تەندروستی سەرئەشكەوتان",Sarashkawtan,branch,36.3378,44.7075,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
704,"بنکەی تەندروستی چیوەی سەروو","Chiway saru",branch,36.3417,44.5948,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
705,"بنکەی تەندروستی چیوەی خواروو","Chiway xwaru",branch,36.342,44.5759,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
706,"بنکەی تەندروستی زێوە",Zewa,branch,36.3942,44.6416,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
707,"بنکەی تەندروستی مێرگەسەر",Mergasar,branch,36.3714,44.5948,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
708,"بنکەی تەندروستی خواران",Xwaran,branch,36.3612,44.5702,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
709,"بنکەی تەندروستی نێوە",Newa,branch,36.2828,44.6711,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
710,"بنکەی تەندروستی مەمانداوە",Mamandawa,branch,36.2309,44.674,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
711,"بنکەی تەندروستی گەرمكەنداڵ",Garmkandal,branch,36.3244,44.7925,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
712,"بنکەی تەندروستی نوورەدین",Nuradin,branch,36.286,44.6754,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
713,"مەڵبەندی تەندروستی قەرەداخ",Qaradax,main,35.3076,45.3906,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
714,"مەڵبەندی تەندروستی ئاوایی شێخ مصطفی","Away Shex Mstafa",main,35.2683,45.4869,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
715,"بنکەی تەندروستی باخ",Bagh,branch,35.3932,45.3746,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
716,"بنکەی تەندروستی سەدو بیست","Sadu bist",branch,35.4267,45.45,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
717,"بنکەی تەندروستی بارۆی شەهید","Baroye Shahid",branch,35.2738,45.4841,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
718,"بنکەی تەندروستی زرگێز",Zergwez,branch,35.4181,45.458,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
719,"بنکەی تەندروستی سەرجاوەی هۆمەر قەڵا","Sarchaway homar qala",branch,35.145,45.5434,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
720,"بنکەی تەندروستی بالخەی سەرو","Balxay saru",branch,35.1764,45.5133,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
721,"بنکەی تەندروستی قازان قایە","Qazan Qaya",branch,35.4042,45.26,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
722,"بنکەی تەندروستی ئەستێلی سەرو","Astele saru",branch,35.2466,45.403,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
723,"بنکەی تەندروستی عەلیاوەی خوارو","Alyaway Xwaru",branch,35.4572,45.4133,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
724,"بنکەی تەندروستی دارویان",Darwyan,branch,35.2519,45.545,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
725,"بنکەی تەندروستی قامیشانی قەرەداخ","Qamishani Qaradax",branch,35.2667,45.5269,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
726,"بنکەی تەندروستی سۆلە",Sola,branch,35.2175,45.5828,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
727,"بنکەی تەندروستی حسین فەقیرەیی","Husen Faqiray",branch,35.2747,45.5375,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
728,"بنکەی تەندروستی کولەجۆ حەمەجان","Kulajo Hama jan",branch,35.2516,45.5205,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
729,"بنکەی تەندروستی بانی موراد","Bani Mord",branch,35.1821,45.3826,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
730,"بنکەی تەندروستی قەیتول",Qitol,branch,35.2465,44.9319,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
731,"بنکەی تەندروستی شەهید مام بێستون عەسکەر","Shahid Mam Bestun.Askar",branch,35.8286,44.91,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
732,"مەڵبەندی تەندروستی چەرمۆ",Charmo,main,35.5357,44.8338,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
733,"مەڵبەندی تەندروستی سەرگرمە",Sagrma,main,35.5131,44.8491,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
734,"مەڵبەندی تەندروستی شەهید سەید جەوهەر","Shahid Said Jawhar",main,35.5058,44.8513,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
735,"مەڵبەندی تەندروستی حەمە خەفور","Hama Gafur",main,35.7509,44.8978,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
736,"مەڵبەندی تەندروستی شەهید مەلا یاسین","Shahid Mala Yassin",main,35.5193,44.847,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
737,"مەڵبەندی تەندروستی راپەرین",Raparin,main,35.3496,44.7969,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
738,"مەڵبەندی تەندروستی شەهید عەسکەر","Shahid Askar",main,35.2001,44.8929,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
739,"مەڵبەندی تەندروستی شەهیدانی بێکەس","Shahidani Bekas",main,35.4763,44.8832,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
740,"مەڵبەندی تەندروستی قەرەناو",Qaranaw,main,35.4511,44.9204,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
741,"مەڵبەندی تەندروستی تەکیەی جەباری","Takyay Jabari",main,35.3496,44.7969,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
742,"مەڵبەندی تەندروستی تەکیەی کاکەمەند","Takyay Kakamand",main,35.5986,44.9637,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
743,"مەڵبەندی تەندروستی شەهید حەمە رەش","Shahid Hama Rash",main,35.2824,45.1861,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
744,"بنکەی تەندروستی گۆپتەپە",Goptapa,branch,35.8478,44.8328,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
745,"بنکەی تەندروستی کریچنە",Krichna,branch,35.2835,45.2771,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
746,"بنکەی تەندروستی ماسۆی بارگاج","Masoi Bargach",branch,35.2869,45.272,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
747,"بنکەی تەندروستی کیچان",Kichan,branch,35.2397,45.2461,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
748,"بنکەی تەندروستی ژاڵەی دەربەند","Zhalay Darband",branch,35.2437,45.312,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
749,"بنکەی تەندروستی شۆراوە",Shorawa,branch,35.5458,45.0451,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
750,"بنکەی تەندروستی قەسرۆک",Qasrok,branch,35.8672,44.665,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
751,"بنکەی تەندروستی گرد خەبەر","Grd Xabar",branch,35.8722,44.7125,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
752,"بنکەی تەندروستی  ژالە مۆرد","Jala Mord",branch,35.8028,44.6916,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
753,"بنکەی تەندروستی هاکز",Hakz,branch,35.4525,44.9654,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
754,"بنکەی تەندروستی قەرە تامور","Qara Tamor",branch,35.4763,44.9204,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
755,"بنکەی تەندروستی شۆراوە",Shorawa,branch,35.5458,45.0451,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
756,"بنکەی تەندروستی تلیان",Tlyan,branch,35.7247,44.7914,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
757,"بنکەی تەندروستی گەورە دێ","Gawra De",branch,35.5169,44.8099,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
758,"بنکەی تەندروستی شەهید مام بێستون ","Shahid Mam bestun",branch,35.5444,44.8366,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
759,"بنکەی تەندروستی هەزار کانی","Hazar Kani",branch,35.1826,45.3246,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
